question_id,domain,n_reached,n_leaves,n_stopped,ll,ll_leaves,top1_id,top1_label,top1_is_leaf,top1_share,no_leaf,hit_real,hit_placebo
11093,Philosophy,108,61,0,387.67574554,387.67574554,n00000142,Normative Ethical Theory Applications,1,0.993256,0,,
11095,Philosophy,151,84,0,368.79459711,368.79459711,n00000082,Anatomical and Genetic Health Mechanisms,1,0.497244,0,,
11096,Philosophy,133,74,1,362.88192036,362.88192036,n00000105,Archaeological Foundations of Early Civilizations,1,0.975505,0,,
11097,Philosophy,68,39,0,368.11225621,368.11225621,n00000106,Colonial Justification and Imperial Ideology,1,0.792567,0,,
11099,Philosophy,54,30,0,402.91461307,402.91461307,n00000056,Formal Logic and Fallacy Analysis,1,0.999955,0,,
11102,Philosophy,64,36,0,396.46880406,396.46880406,n00000142,Normative Ethical Theory Applications,1,0.998248,0,,
11104,Philosophy,151,84,0,379.02604986,379.02604986,n00000082,Anatomical and Genetic Health Mechanisms,1,0.747298,0,,
11107,Philosophy,58,33,0,398.88499216,398.88499216,n00000142,Normative Ethical Theory Applications,1,0.976565,0,,
11110,Philosophy,79,45,0,403.95090700,403.95090700,n00000142,Normative Ethical Theory Applications,1,0.995332,0,,
11118,Philosophy,117,65,0,406.19115825,406.19115825,n00000056,Formal Logic and Fallacy Analysis,1,0.999327,0,,
11124,Philosophy,132,74,0,384.38040901,384.38040901,n00000056,Formal Logic and Fallacy Analysis,1,0.994849,0,,
11125,Philosophy,107,60,0,391.77841496,391.77841496,n00000056,Formal Logic and Fallacy Analysis,1,0.999823,0,,
11127,Philosophy,114,64,0,400.43648125,400.43648125,n00000056,Formal Logic and Fallacy Analysis,1,0.999693,0,,
11132,Philosophy,95,54,0,390.56070451,390.56070451,n00000142,Normative Ethical Theory Applications,1,0.878777,0,,
11133,Philosophy,127,71,0,385.53177173,385.53177173,n00000183,Demographic Behavior and Public Opinion Metrics,1,0.970652,0,,
11134,Philosophy,61,34,0,392.20790021,392.20790021,n00000143,Classical Philosophical and Legal Doctrines,1,0.992796,0,,
11139,Philosophy,57,33,0,377.78906648,377.78906648,n00000105,Archaeological Foundations of Early Civilizations,1,0.997837,0,,
11141,Philosophy,107,60,0,408.80460686,408.80460686,n00000056,Formal Logic and Fallacy Analysis,1,0.999992,0,,
11145,Philosophy,50,28,0,404.77565747,404.77565747,n00000142,Normative Ethical Theory Applications,1,0.999763,0,,
11150,Philosophy,97,55,0,391.81377938,391.81377938,n00000143,Classical Philosophical and Legal Doctrines,1,0.990207,0,,
11154,Philosophy,86,49,0,386.80177926,386.80177926,n00000143,Classical Philosophical and Legal Doctrines,1,0.996145,0,,
11155,Philosophy,50,28,0,393.43438948,393.43438948,n00000143,Classical Philosophical and Legal Doctrines,1,0.957194,0,,
11157,Philosophy,51,29,0,402.19527163,402.19527163,n00000142,Normative Ethical Theory Applications,1,0.999598,0,,
11159,Philosophy,90,51,0,380.33916154,380.33916154,n00000183,Demographic Behavior and Public Opinion Metrics,1,0.742214,0,,
11162,Philosophy,138,77,0,395.86017264,395.86017264,n00000056,Formal Logic and Fallacy Analysis,1,0.996960,0,,
11164,Philosophy,69,39,0,388.24825267,388.24825267,n00000142,Normative Ethical Theory Applications,1,0.995457,0,,
11167,Philosophy,50,28,0,400.80257207,400.80257207,n00000142,Normative Ethical Theory Applications,1,0.999847,0,,
11172,Philosophy,102,57,0,404.85444048,404.85444048,n00000056,Formal Logic and Fallacy Analysis,1,0.999986,0,,
11174,Philosophy,43,24,0,404.77437883,404.77437883,n00000056,Formal Logic and Fallacy Analysis,1,0.892405,0,,
11178,Philosophy,39,22,0,408.17724712,408.17724712,n00000142,Normative Ethical Theory Applications,1,0.753983,0,,
11185,Philosophy,60,34,0,387.94884428,387.94884428,n00000142,Normative Ethical Theory Applications,1,0.538242,0,,
11190,Philosophy,107,60,0,401.42219799,401.42219799,n00000056,Formal Logic and Fallacy Analysis,1,0.951942,0,,
11203,Philosophy,151,84,0,377.29643489,377.29643489,n00000143,Classical Philosophical and Legal Doctrines,1,0.997047,0,,
11205,Philosophy,151,84,0,366.76652455,366.76652455,n00000082,Anatomical and Genetic Health Mechanisms,1,0.830688,0,,
11206,Philosophy,87,49,0,392.79065156,392.79065156,n00000077,Foundational Microeconomic Principles and Models,1,0.601133,0,,
11212,Philosophy,50,28,0,403.99837462,403.99837462,n00000143,Classical Philosophical and Legal Doctrines,1,0.565439,0,,
11213,Philosophy,95,54,0,397.04625546,397.04625546,n00000142,Normative Ethical Theory Applications,1,0.495126,0,,
11216,Philosophy,62,35,0,399.49033267,399.49033267,n00000142,Normative Ethical Theory Applications,1,0.991168,0,,
11218,Philosophy,32,18,0,404.15504132,404.15504132,n00000142,Normative Ethical Theory Applications,1,0.953968,0,,
11221,Philosophy,124,69,0,402.70003277,402.70003277,n00000056,Formal Logic and Fallacy Analysis,1,0.987933,0,,
11228,Philosophy,61,34,0,389.15250173,389.15250173,n00000142,Normative Ethical Theory Applications,1,0.999685,0,,
11231,Philosophy,89,50,0,381.26987966,381.26987966,n00000143,Classical Philosophical and Legal Doctrines,1,0.996628,0,,
11232,Philosophy,62,35,0,392.43684831,392.43684831,n00000142,Normative Ethical Theory Applications,1,0.999963,0,,
11233,Philosophy,90,51,0,393.83947795,393.83947795,n00000142,Normative Ethical Theory Applications,1,0.953022,0,,
11234,Philosophy,146,81,1,385.36229040,385.36229040,n00000142,Normative Ethical Theory Applications,1,0.774170,0,,
11237,Philosophy,47,26,0,392.52165501,392.52165501,n00000142,Normative Ethical Theory Applications,1,0.999790,0,,
11238,Philosophy,90,51,0,384.72551991,384.72551991,n00000142,Normative Ethical Theory Applications,1,0.870141,0,,
11242,Philosophy,90,51,0,369.91858504,369.91858504,n00000106,Colonial Justification and Imperial Ideology,1,0.949313,0,,
11245,Philosophy,71,40,0,374.31486631,374.31486631,n00000104,Paleoanthropology and Human Evolutionary Timelines,1,0.646004,0,,
11247,Philosophy,54,30,0,402.03838913,402.03838913,n00000056,Formal Logic and Fallacy Analysis,1,0.985639,0,,
11258,Philosophy,116,65,0,393.01999563,393.01999563,n00000056,Formal Logic and Fallacy Analysis,1,0.989655,0,,
11268,Philosophy,62,35,0,389.62057648,389.62057648,n00000217,Psychotherapy Ethics and Clinical Practice Standards,1,0.853067,0,,3
11275,Philosophy,103,58,0,398.15774677,398.15774677,n00000234,Criminal Liability and Mens Rea Analysis,1,0.998990,0,,2
11278,Philosophy,83,47,0,402.32083169,402.32083169,n00000056,Formal Logic and Fallacy Analysis,1,0.999500,0,,
11279,Philosophy,50,28,0,403.11959583,403.11959583,n00000142,Normative Ethical Theory Applications,1,0.764168,0,,
11282,Philosophy,61,34,0,396.88044824,396.88044824,n00000143,Classical Philosophical and Legal Doctrines,1,0.808908,0,,
-1010008,Physics,151,84,0,378.83498004,378.83498004,n00000173,Thermodynamic and Kinetic Gas Properties in Astrophysical and Terrestrial Systems,1,0.863312,0,,
-1009967,Physics,71,38,0,404.44494766,404.44494766,n00000064,Electrostatic Field and Charge Interaction Analysis,1,0.846415,0,,
-1009638,Physics,151,84,0,375.90142045,375.90142045,n00000189,Molecular and Atomic Mass Calculations,1,0.513386,0,,
-1009621,Physics,128,71,0,381.99490744,381.99490744,n00000304,Simple Harmonic and Rotational Dynamics Analysis,1,0.984436,0,,
-1009591,Physics,91,50,0,386.92979315,386.92979315,n00000192,Transient Circuit Energy Dynamics,1,0.997544,0,,
-1009485,Physics,85,46,0,404.86999165,404.86999165,n00000066,Geometric Optics of Thin and Thick Lenses,1,0.982178,0,,
-1009447,Physics,134,74,0,389.01914100,389.01914100,n00000172,Wave Propagation and Electromagnetic Dynamics,1,0.896258,0,,
-1009162,Physics,93,51,0,405.45301613,405.45301613,n00000066,Geometric Optics of Thin and Thick Lenses,1,0.996691,0,,
-1009101,Physics,128,71,0,392.16064958,392.16064958,n00000192,Transient Circuit Energy Dynamics,1,0.521930,0,,
-1008932,Physics,151,84,0,375.90142045,375.90142045,n00000189,Molecular and Atomic Mass Calculations,1,0.513386,0,,
-1008860,Physics,145,80,1,371.74924547,371.74924547,n00000169,Gravitational Field and Orbital Mechanics Problems,1,0.987545,0,,
9045,Physics,151,84,0,378.28794126,378.28794126,n00000173,Thermodynamic and Kinetic Gas Properties in Astrophysical and Terrestrial Systems,1,0.557990,0,,
9046,Physics,135,75,0,380.70502137,380.70502137,n00000173,Thermodynamic and Kinetic Gas Properties in Astrophysical and Terrestrial Systems,1,0.993090,0,,
9047,Physics,140,78,0,376.85207732,376.85207732,n00000173,Thermodynamic and Kinetic Gas Properties in Astrophysical and Terrestrial Systems,1,0.905786,0,,
9049,Physics,145,80,1,375.08577725,375.08577725,n00000173,Thermodynamic and Kinetic Gas Properties in Astrophysical and Terrestrial Systems,1,0.985787,0,,
9053,Physics,116,64,0,389.67008119,389.67008119,n00000171,Quantum Photon Particle Duality Calculations,1,0.794478,0,3,
9056,Physics,90,49,0,387.18320251,387.18320251,n00000191,Molecular Statistical Thermodynamics and Spectroscopy,1,0.641052,0,3,
9058,Physics,75,41,1,402.31813747,402.31813744,n00000030,Thermodynamic and Gas State Calculations,1,0.995791,0,2,
9070,Physics,63,33,1,382.72723861,382.72723861,n00000169,Gravitational Field and Orbital Mechanics Problems,1,0.577477,0,,
9071,Physics,33,17,1,423.96690378,423.96690378,n00000030,Thermodynamic and Gas State Calculations,1,0.949996,0,2,
9073,Physics,62,33,0,399.39581751,399.39581751,n00000121,Electrical Machine Performance Calculation,1,0.990302,0,,
9075,Physics,68,36,0,402.88000409,402.88000409,n00000121,Electrical Machine Performance Calculation,1,0.999994,0,,
9077,Physics,104,58,0,395.87286087,395.87286087,n00000243,Projectile Motion and Kinematic Analysis,1,0.996986,0,,
9083,Physics,99,54,0,387.66039748,387.66039748,n00000191,Molecular Statistical Thermodynamics and Spectroscopy,1,0.777411,0,,
9085,Physics,128,71,1,377.05071660,377.05071610,n00000171,Quantum Photon Particle Duality Calculations,1,0.508040,0,3,
9086,Physics,115,63,0,391.00615870,391.00615870,n00000191,Molecular Statistical Thermodynamics and Spectroscopy,1,0.964246,0,,
9090,Physics,111,61,0,385.64865007,385.64865007,n00000171,Quantum Photon Particle Duality Calculations,1,0.998985,0,3,
9091,Physics,91,50,0,385.22364786,385.22364786,n00000304,Simple Harmonic and Rotational Dynamics Analysis,1,0.999461,0,,
9093,Physics,33,17,1,407.71538529,386.52748632,n00000015,Engineering,0,1.000000,1,,
9099,Physics,102,56,0,393.80130466,393.80130466,n00000303,Kinematics and Relativistic Motion Analysis,1,0.999682,0,,
9100,Physics,81,44,0,394.08516110,394.08516110,n00000303,Kinematics and Relativistic Motion Analysis,1,0.992034,0,,
9103,Physics,73,39,0,382.01788506,382.01788506,n00000304,Simple Harmonic and Rotational Dynamics Analysis,1,0.998251,0,,
9104,Physics,133,74,0,388.14960944,388.14960944,n00000066,Geometric Optics of Thin and Thick Lenses,1,0.768842,0,,
9117,Physics,104,58,0,399.77829929,399.77829929,n00000243,Projectile Motion and Kinematic Analysis,1,0.989190,0,,
9118,Physics,151,84,0,382.64395035,382.64395035,n00000242,Elementary Algebraic and Arithmetic Operations,1,0.561590,0,,1
9119,Physics,151,84,0,375.55538643,375.55538643,n00000040,Comparative Functional Organismal Biology,1,0.815348,0,,2
9122,Physics,129,71,1,403.88743778,388.68726976,n00000173,Thermodynamic and Kinetic Gas Properties in Astrophysical and Terrestrial Systems,1,0.525105,0,,
9123,Physics,91,50,0,407.16292159,407.16292159,n00000064,Electrostatic Field and Charge Interaction Analysis,1,0.999888,0,,
9134,Physics,96,52,0,383.62303203,383.62303203,n00000171,Quantum Photon Particle Duality Calculations,1,0.977371,0,3,
9144,Physics,73,39,0,407.71760959,407.71760959,n00000064,Electrostatic Field and Charge Interaction Analysis,1,0.999984,0,,
9145,Physics,61,32,0,413.84443545,413.84443545,n00000064,Electrostatic Field and Charge Interaction Analysis,1,0.999996,0,,
9147,Physics,73,39,0,406.38429926,406.38429926,n00000064,Electrostatic Field and Charge Interaction Analysis,1,0.992560,0,,
9148,Physics,57,30,0,395.09608948,395.09608948,n00000267,Colligative Property and Solution Concentration Calculations,1,0.782497,0,,
9149,Physics,76,41,0,409.13866186,409.13866186,n00000064,Electrostatic Field and Charge Interaction Analysis,1,0.999906,0,,
9150,Physics,115,63,0,391.46078142,391.46078142,n00000192,Transient Circuit Energy Dynamics,1,0.991623,0,,
9151,Physics,86,47,0,391.37226095,391.37226095,n00000170,Optical Interference and Diffraction Metrology,1,0.999794,0,,
9157,Physics,76,41,0,392.73289278,392.73289278,n00000170,Optical Interference and Diffraction Metrology,1,0.999968,0,,
9159,Physics,38,20,0,394.62112325,394.62112325,n00000170,Optical Interference and Diffraction Metrology,1,0.559883,0,,
9160,Physics,99,55,0,390.49084519,390.49084519,n00000066,Geometric Optics of Thin and Thick Lenses,1,0.906535,0,,
9161,Physics,104,58,0,390.30479373,390.30479373,n00000189,Molecular and Atomic Mass Calculations,1,0.461785,0,,
9163,Physics,78,42,0,388.70799891,388.70799891,n00000170,Optical Interference and Diffraction Metrology,1,0.898147,0,,
9165,Physics,135,75,0,381.00963942,381.00963942,n00000064,Electrostatic Field and Charge Interaction Analysis,1,0.970427,0,,
9167,Physics,135,75,1,377.73679927,377.73480643,n00000173,Thermodynamic and Kinetic Gas Properties in Astrophysical and Terrestrial Systems,1,0.899339,0,,
9168,Physics,110,61,0,385.03850468,385.03850468,n00000243,Projectile Motion and Kinematic Analysis,1,0.848073,0,,
9170,Physics,81,44,1,394.81915614,394.81915588,n00000030,Thermodynamic and Gas State Calculations,1,0.971482,0,2,
9175,Physics,75,41,1,410.92705557,410.91786995,n00000015,Engineering,0,0.964494,1,,
9176,Physics,33,17,1,422.57299108,422.57299108,n00000030,Thermodynamic and Gas State Calculations,1,0.999727,0,2,
9179,Physics,68,36,0,405.50727341,405.50727341,n00000064,Electrostatic Field and Charge Interaction Analysis,1,1.000000,0,,
9181,Physics,38,20,0,408.33087361,408.33087361,n00000064,Electrostatic Field and Charge Interaction Analysis,1,0.997175,0,,
9182,Physics,62,33,0,390.62723788,390.62723788,n00000192,Transient Circuit Energy Dynamics,1,0.994079,0,,
9188,Physics,135,75,0,396.84226121,396.84226121,n00000121,Electrical Machine Performance Calculation,1,0.998384,0,,
9193,Physics,128,71,0,389.94547105,389.94547105,n00000188,Radioactive Decay Kinetics and Energetics,1,0.999923,0,,
9194,Physics,116,64,0,399.52115253,399.52115253,n00000066,Geometric Optics of Thin and Thick Lenses,1,0.431875,0,,
9195,Physics,56,29,0,391.48516476,391.48516476,n00000171,Quantum Photon Particle Duality Calculations,1,0.999175,0,3,
9198,Physics,55,29,0,391.58931013,391.58931013,n00000303,Kinematics and Relativistic Motion Analysis,1,0.994792,0,,
9200,Physics,73,39,0,386.42168757,386.42168757,n00000303,Kinematics and Relativistic Motion Analysis,1,0.873200,0,,
9201,Physics,112,61,0,400.19546342,400.19546342,n00000243,Projectile Motion and Kinematic Analysis,1,0.989585,0,,
9204,Physics,68,36,0,393.15324652,393.15324652,n00000243,Projectile Motion and Kinematic Analysis,1,0.999295,0,,
9205,Physics,83,45,0,391.99126520,391.99126520,n00000243,Projectile Motion and Kinematic Analysis,1,0.616391,0,,
9208,Physics,144,80,0,378.24741117,378.24741117,n00000304,Simple Harmonic and Rotational Dynamics Analysis,1,0.939915,0,,
9209,Physics,129,71,0,377.83602034,377.83602034,n00000172,Wave Propagation and Electromagnetic Dynamics,1,0.920284,0,,
9210,Physics,106,58,1,403.06975421,403.06975421,n00000243,Projectile Motion and Kinematic Analysis,1,0.965335,0,,
9211,Physics,73,39,0,395.06432162,395.06432162,n00000169,Gravitational Field and Orbital Mechanics Problems,1,0.999965,0,,
9212,Physics,122,68,1,423.99461119,423.99461119,n00000030,Thermodynamic and Gas State Calculations,1,0.999819,0,2,
9213,Physics,140,78,0,376.09468458,376.09468458,n00000124,Molecular Biology and Genetic Engineering Mechanisms,1,0.434576,0,,
9214,Physics,151,84,0,377.61704738,377.61704738,n00000192,Transient Circuit Energy Dynamics,1,0.856856,0,,
9223,Physics,104,57,0,388.32649391,388.32649391,n00000171,Quantum Photon Particle Duality Calculations,1,0.887711,0,3,
9224,Physics,115,63,0,372.58847971,372.58847971,n00000171,Quantum Photon Particle Duality Calculations,1,0.578928,0,3,
9225,Physics,99,54,1,392.17488257,391.90940265,n00000188,Radioactive Decay Kinetics and Energetics,1,0.996510,0,,
9234,Physics,68,36,0,408.88075866,408.88075866,n00000064,Electrostatic Field and Charge Interaction Analysis,1,0.999994,0,,
9241,Physics,93,51,0,394.74433031,394.74433031,n00000066,Geometric Optics of Thin and Thick Lenses,1,0.932262,0,,
9246,Physics,94,52,1,390.07886116,390.07885865,n00000189,Molecular and Atomic Mass Calculations,1,0.873897,0,,
9247,Physics,70,38,1,406.87600339,406.87548468,n00000030,Thermodynamic and Gas State Calculations,1,0.908709,0,2,
9251,Physics,75,40,0,409.47149838,409.47149838,n00000066,Geometric Optics of Thin and Thick Lenses,1,0.999570,0,,
9253,Physics,85,46,0,396.49395277,396.49395277,n00000170,Optical Interference and Diffraction Metrology,1,0.997378,0,,
9254,Physics,151,84,0,386.68935406,386.68935406,n00000196,Evaluative Statement Veracity Assessment,1,0.948344,0,,
9258,Physics,52,27,1,391.72106845,391.72106845,n00000169,Gravitational Field and Orbital Mechanics Problems,1,0.975987,0,,
9259,Physics,104,57,0,384.49529660,384.49529660,n00000304,Simple Harmonic and Rotational Dynamics Analysis,1,0.991430,0,,
9262,Physics,63,33,1,387.77535605,387.77535605,n00000169,Gravitational Field and Orbital Mechanics Problems,1,0.998406,0,,
9266,Physics,61,32,0,412.68302372,412.68302372,n00000064,Electrostatic Field and Charge Interaction Analysis,1,0.999935,0,,
9278,Physics,133,74,0,389.59379698,389.59379698,n00000303,Kinematics and Relativistic Motion Analysis,1,0.995254,0,,
